episode,reward,eval_mean,eval_std,policy_loss,value_loss,entropy
0,-1.4967750000000002,-3.817257500000001,0.6043387988951271,-0.0015749272424727678,43.025638818740845,0.38103065732866526
1,-3.5167875,nan,nan,-0.0179904717952013,23.278674840927124,0.45673246309161186
2,-6.1040875,nan,nan,0.016940797911956906,8.937312692403793,0.7725831046700478
3,-6.111587500000001,nan,nan,0.07030030875466764,11.465503454208374,1.1194730624556541
4,-12.102287500000001,nan,nan,-0.002098968718200922,13.643943309783936,1.4993637204170227
5,-7.810012500000001,nan,nan,0.05140771507285535,8.712214291095734,1.099393144249916
6,-8.7145375,nan,nan,0.03827014262787998,9.513712048530579,0.7898002117872238
7,-4.914375000000001,nan,nan,-0.02223452879115939,6.866635352373123,0.6161265522241592
8,-2.702,nan,nan,0.008665523724630475,6.525071084499359,0.4478553235530853
9,-7.3114125,nan,nan,0.0203139903023839,7.6882180869579315,0.5569547452032566
10,-7.1110875,nan,nan,-0.007489219424314797,6.783039391040802,0.3084272686392069
11,-3.4970875,nan,nan,-0.003234711941331625,5.873977929353714,0.19095636904239655
12,-3.4045875000000003,nan,nan,0.02240586990956217,5.112253412604332,0.34587174840271473
13,-2.9070875,nan,nan,0.001304709818214178,5.35881932079792,0.06320715695619583
14,-3.0040125,nan,nan,0.021720726508647203,4.982936754822731,0.05535580450668931
15,-3.1045875,nan,nan,0.01335498911794275,4.763972878456116,0.12418814655393362
16,-3.519275,nan,nan,-0.011298611760139465,4.531168043613434,0.33040109276771545
17,-3.2194625,nan,nan,0.0075188432820141315,4.470023304224014,0.3266125060617924
18,-3.121125,nan,nan,-0.0008261348120868206,4.547542318701744,0.14848604146391153
19,-2.7086875,nan,nan,-0.02109755016863346,4.747578054666519,0.2558681257069111
20,-4.533825,-7.77066250000002,0.5991660652002073,0.06118794996291399,4.232698991894722,0.8991500586271286
21,-6.645575000000001,nan,nan,-0.016271706204861403,3.6987430453300476,0.9975759759545326
22,-3.516025,nan,nan,0.02567517152056098,4.094434157013893,0.3171151392161846
23,-2.4964125,nan,nan,0.04143480584025383,4.591880634427071,0.09257095400243998
24,-1.3012000000000001,nan,nan,-0.006757455412298441,4.166864439845085,0.164692560210824
25,-4.4992,nan,nan,0.0108979856595397,3.980017587542534,0.10764453979209065
26,-2.5010875,nan,nan,0.010510139167308807,4.010626420378685,0.11194194201380014
27,-3.5071625,nan,nan,-0.042124659987166524,4.13489143550396,0.1276625171303749
28,-2.8971375,nan,nan,-0.018650745507329702,4.136887490749359,0.18243674654513597
29,-4.907025,nan,nan,0.04780257819220424,3.250330552458763,0.48316819220781326
30,-3.7073,nan,nan,0.07880847784690559,3.3323968276381493,0.2616572417318821
31,-2.904275,nan,nan,0.01367186731658876,3.797370031476021,0.22148597333580256
32,-3.8927250000000004,nan,nan,0.01697499956935644,2.761428155004978,0.40577244386076927
33,-2.4008125000000002,nan,nan,0.009239277336746454,3.4139652103185654,0.04816791182383895
34,-1.6917625,nan,nan,-0.033484098967164755,3.642991602420807,0.000653661815704254
35,-3.5112875000000003,nan,nan,-0.023479276336729527,3.296436794102192,0.00240923459023179
36,-1.9067,nan,nan,0.010744546772912145,3.3900084868073463,0.00015350088415289065
37,-2.2940125,nan,nan,0.008253676816821098,3.4368621334433556,0.00019622336549218744
38,-2.89675,nan,nan,-0.03462018631398678,3.311692453920841,0.0009482389159529703
39,-1.4986375,nan,nan,-0.002727423794567585,3.456532970070839,0.00027400554245105013
40,-3.3016,-2.115654999999999,0.13280622128688066,-0.020031409803777933,3.2900948598980904,0.0013370267770369537
41,-2.2913125,nan,nan,0.007027263753116131,3.3208268135786057,0.0023948772286530584
42,-2.60215,nan,nan,-0.0028410027734935284,3.3060934767127037,0.00420310438494198
43,-2.4944,nan,nan,-0.028915581293404102,3.511879488825798,0.018998181098140776
44,-1.9966875000000002,nan,nan,-0.029051751364022493,3.376286454498768,0.05163989216089249
45,-3.7048125,nan,nan,0.03466996341012418,3.331207685172558,0.013247022008727072
46,-2.4960375,nan,nan,0.0014302907511591911,3.409065403044224,0.000866977158921145
47,-3.5108125,nan,nan,-0.015066704479977489,3.056084394454956,0.0031263224345821072
48,-2.299,nan,nan,0.007517029996961355,3.2760609462857246,0.0003484012404442183
49,-3.3017625,nan,nan,0.004103451850824058,3.2949560955166817,0.0007444758302881382
50,-2.3082625,nan,nan,0.009518296224996448,3.171584464609623,5.864084755557997e-05
51,-1.6913125,nan,nan,0.040272827725857496,3.2904464192688465,0.0023505287615535053
52,-2.4992875000000003,nan,nan,0.004972090013325214,3.5454759001731873,8.216605374400388e-05
53,-2.9992625,nan,nan,0.03245994378812611,3.141685515642166,0.0008928667321015382
54,-1.902225,nan,nan,-0.007867020322009921,3.1749454103410244,0.0013005784705910628
55,-1.3965750000000001,nan,nan,-0.024604180362075567,3.3127383813261986,0.0033873800605306315
56,-2.3034250000000003,nan,nan,0.00023682205937802792,3.032560922205448,0.004573344444224858
57,-1.4994625000000001,nan,nan,0.03832765202969313,3.1386626176536083,0.00012866862289229175
58,-2.7058375000000003,nan,nan,-0.02745071705430746,3.100257359445095,0.0010390040542915813
59,-1.7008500000000002,nan,nan,-0.014899380621500313,3.324578270316124,0.00021253434488244238
60,-1.7040000000000002,-2.5203549999999986,0.7802526200132237,-0.015347724547609687,3.345389846712351,0.00023451856304745888
61,-2.29935,nan,nan,-0.009046284016221762,3.0676114335656166,0.002787394941151433
62,-2.3041875000000003,nan,nan,0.0004952708259224892,3.1925933472812176,0.0002599491049295466
63,-2.0940875,nan,nan,0.029294469859451056,3.1803168542683125,0.00038713828507752623
64,-2.0940250000000002,nan,nan,0.007510578725486994,3.2896267659962177,0.00026959497336065397
65,-1.6014,nan,nan,-0.01043229317292571,3.1204765774309635,0.0009900796230795095
66,-2.494825,nan,nan,-0.019619151949882507,3.1552785858511925,0.0003193885395376128
67,-3.0050125000000003,nan,nan,0.0053343846229836345,3.1314576491713524,0.0003899578186974395
68,-1.3992625,nan,nan,0.014989845687523484,3.2186290435492992,0.000540842292139132
69,-3.1022375,nan,nan,0.007089784136041999,3.224647767841816,0.0010613367030600784
70,-2.40455,nan,nan,-0.008175069582648575,3.1116588599979877,0.0026711554355642875
71,-1.89945,nan,nan,-0.0022338381968438625,3.211372897028923,0.0005378177520469762
72,-1.291325,nan,nan,-0.022140439366921782,2.0917924866080284,0.0006853158101876033
73,-2.6964125,nan,nan,0.009131178259849548,1.2898968905210495,0.004744802618006361
74,-2.902075,nan,nan,0.003441515378654003,1.3924387507140636,0.0002929926668002736
75,-2.489275,nan,nan,0.0004938156343996525,6.262123718857765,0.0009408514733877382
76,-1.8946500000000002,nan,nan,0.012117354664951563,1.043392650783062,0.00019382488790142816
77,-2.6993,nan,nan,0.021397061995230615,6.285713709890842,0.0001455787273698661
78,-3.0967125,nan,nan,0.0053673963993787766,1.0473309066146612,0.0014261737997003365
79,-1.6990875,nan,nan,5.146302282810211e-05,0.9626432713121176,0.0012629598195417202
80,-2.49945,-2.4738349999999985,0.3477608831330805,0.0006386470049619675,5.3949262127280235,0.0038603404077548475
81,-1.9041000000000001,nan,nan,0.0075511077884584665,0.9398289658129215,0.00018338642166781938
82,-3.3016,nan,nan,-0.04043150367215276,5.476778145879507,0.000897300986252958
83,-2.2973375000000003,nan,nan,0.011774695944041014,0.9874662570655346,0.0001464175938963308
84,-2.1018625,nan,nan,0.012511361856013536,0.8792310915887356,0.002075316296213714
85,-3.093525,nan,nan,-0.01804187847301364,5.019592270255089,0.0041938223967008526
86,-2.7966625,nan,nan,-0.009244789835065603,0.9603127539157867,0.03504026937298477
87,-1.6943875000000002,nan,nan,-0.03104379866272211,4.742500664666295,0.0021161589429539163
88,-2.104075,nan,nan,0.009148338343948126,1.3785795345902443,0.0011709847785823513
89,-2.7138875000000002,nan,nan,-0.025804693577811122,4.754865750670433,0.0038989586882962612
90,-1.0937125,nan,nan,-0.00792716583237052,1.0235409755259752,0.0011725736367225181
91,-2.001525,nan,nan,-0.014777978882193565,4.742891144007444,0.00018174693650507834
92,-2.50455,nan,nan,-0.015790898585692048,0.9832960665225983,0.0002158338829758577
93,-1.7038000000000002,nan,nan,-0.00910266232676804,4.358359714969993,0.0017272368422709405
94,-2.4981750000000003,nan,nan,-0.0003300374373793602,1.0212192833423615,0.00025277196345996344
95,-2.7020750000000002,nan,nan,0.010283713694661856,0.9611681196838617,0.00021575732353085186
96,-1.4940875,nan,nan,-0.012763859704136848,0.7687390428036451,0.0015691061398683814
97,-0.8915000000000001,nan,nan,-0.009546426590532064,4.801731903105974,0.00024917081827879883
98,-1.7964875,nan,nan,-0.026884001912549138,0.8387446179986,0.001262205636521685
99,-1.8961125,nan,nan,0.01422143797390163,4.641276348382235,0.001122475994634442
100,-2.096225,-2.1556924999999985,0.48969629316291546,-0.005288839165586978,0.8621421447023749,0.0003301738379377639
101,-1.0987250000000002,nan,nan,-0.0034795738756656647,4.275102345272899,0.0003178519291395787
102,-2.096975,nan,nan,-0.020363810937851667,0.8542895633727312,0.00040370850183535367
103,-3.0068625,nan,nan,0.000828123651444912,4.667882177978754,0.0014485185347439256
104,-2.9035625,nan,nan,0.011176885105669498,0.9545046016573906,0.00040978491597343236
105,-3.11215,nan,nan,-0.04379133437760174,0.8865915313363075,0.002236255966636236
106,-1.6965125,nan,nan,0.010664292378351092,4.594896446913481,0.0003627554469858296
107,-2.2946500000000003,nan,nan,0.007858605589717627,0.9387786239385605,0.0015924145227472764
108,-1.7016,nan,nan,0.013990895124152303,4.298220552504063,0.00039997171370487195
109,-2.6917875,nan,nan,-0.004304290981963277,0.954280273988843,0.002617892976559233
110,-2.0939125,nan,nan,0.013230487238615751,0.8071876335889101,0.005997873508022167
111,-2.6988250000000003,nan,nan,0.0021542301401495934,4.714850125834346,0.027965711371507496
112,-2.0991750000000002,nan,nan,-0.029711207142099738,1.0385000240057707,0.018054857733659446
113,-3.102525,nan,nan,0.001494155963882804,4.0884541645646095,0.009239913895726204
114,-1.8965875,nan,nan,0.004855218343436718,0.9418229423463345,0.011895307339727879
115,-2.4990125,nan,nan,0.00952564156614244,3.9134048596024513,0.013625496532768011
116,-2.69105,nan,nan,0.0026028947904706,0.8967305235564709,0.014904249634128064
117,-2.2986875,nan,nan,0.002778030000627041,3.6450407691299915,0.04578384384512901
118,-1.89965,nan,nan,0.0046374325174838305,0.9245264455676079,0.004675269272411242
119,-1.6935375000000001,nan,nan,-0.002710594329982996,3.651671888306737,0.0055625401582801715
120,-2.3040875,-2.321332499999998,0.27177951824502894,-0.014759353827685118,0.8937351033091545,0.006651765768765472
121,-2.7039125,nan,nan,0.017593923024833202,3.8008758649230003,0.00410834483045619
122,-2.5019625000000003,nan,nan,-0.005196414887905121,0.9817820638418198,0.019781486713327467
123,-3.8922250000000003,nan,nan,0.26740229316055775,2.116116803139448,0.6249659806489944
124,-8.652925,nan,nan,0.13694891100749373,0.16939698066562414,1.4131772220134735
125,-6.9776625,nan,nan,0.057578243082389235,0.069900575093925,0.540994718670845
126,-5.5626375,nan,nan,-0.026224484434351325,0.10788117628544569,0.5631285570561886
127,-4.6135,nan,nan,0.03888459037989378,0.14785300102084875,0.17175381537526846
128,-2.3970125,nan,nan,0.007731050718575716,0.6009672479704022,0.05177532439120114
129,-1.9847750000000002,nan,nan,0.012210448272526264,0.5422493172809482,0.0158942328998819
130,-2.5926500000000003,nan,nan,-0.011877258773893118,0.5457721054553986,0.02693946845829487
131,-2.8020875000000003,nan,nan,-0.029689806513488293,0.49007490277290344,0.030239287298172712
132,-3.4973875000000003,nan,nan,0.021270004101097584,0.49637395422905684,0.028403050731867552
133,-1.9945125000000001,nan,nan,0.0018154110293835402,0.5176627514883876,0.020464728819206357
134,-2.3944125,nan,nan,0.037291401997208595,0.5556160323321819,0.020593984052538872
135,-1.9871,nan,nan,0.03392596042249352,0.5600139182060957,0.03805643692612648
136,-3.0027250000000003,nan,nan,-0.02282352326437831,0.523607088252902,0.044759288895875216
137,-2.792025,nan,nan,0.005209785886108875,0.546135937795043,0.04422257235273719
138,-1.9974625000000001,nan,nan,-0.03164139576256275,0.5400754250586033,0.03354820027016103
139,-3.0040500000000003,nan,nan,0.02324356185272336,0.4591969298198819,0.021083821775391698
140,-2.7750625,-2.5281825000000024,0.8025416690350139,-0.0010110766161233187,0.5047005470842123,0.01865710224956274
141,-2.3992125000000004,nan,nan,-0.03259783214889467,0.4867263063788414,0.013220753869973123
142,-2.0953250000000003,nan,nan,-0.006237639579921961,0.501309528015554,0.013631086214445531
143,-2.7943125,nan,nan,0.009470020420849323,0.5235798079520464,0.011837832280434668
144,-2.3973625000000003,nan,nan,0.0017779539339244366,0.4792146282270551,0.008830173639580607
145,-1.1868125,nan,nan,-0.023741900804452598,0.289795107441023,0.007892862486187369
146,-2.3867375,nan,nan,0.008118609432131052,0.24470126908272505,0.016571205225773156
147,-2.189325,nan,nan,0.015580237843096256,0.2151838424615562,0.016452621086500585
148,-0.9847750000000001,nan,nan,-0.03104728553444147,0.4961069063283503,0.026010268600657582
149,-2.3873875,nan,nan,-0.014004041440784931,0.15012493822723627,0.011251538409851491
150,-2.079225,nan,nan,0.01851067692041397,0.6067405685316771,0.004616279678884894
151,-2.1919,nan,nan,0.03196273557841778,0.4724575967993587,0.003530996444169432
152,-2.1921000000000004,nan,nan,0.0007134317420423031,0.5105439911130816,0.003191830503055826
153,-2.2970125,nan,nan,-0.02265941584482789,0.13855671510100365,0.003092022321652621
154,-2.5876625,nan,nan,-0.00295007525710389,0.2982195799704641,0.0032677115232218057
155,-2.7925750000000003,nan,nan,0.010792130138725042,0.38381347712129354,0.0032094886410050094
156,-1.591625,nan,nan,0.01142812892794609,0.3462909488007426,0.0033356554922647774
157,-1.7894250000000003,nan,nan,-0.04382984968833625,0.3620349168777466,0.003806361317401752
158,-1.986525,nan,nan,0.02651063445955515,0.37909263651818037,0.004324518493376672
159,-1.7891375,nan,nan,-0.005991386482492089,0.3628899697214365,0.005067155056167394
160,-2.8926625,-2.529792500000002,0.5739022931105113,0.03194810659624636,0.43581913597881794,0.005823488056194037
161,-1.5895000000000001,nan,nan,-0.009881929028779268,0.35375060606747866,0.0055582355707883835
162,-2.7899875,nan,nan,0.008025612216442823,0.4350235271267593,0.002577985360403545
163,-2.80275,nan,nan,0.01909680012613535,0.38315200712531805,0.001962515583727509
164,-2.9973875000000003,nan,nan,0.0183483948931098,0.4223749181255698,0.001924581389175728
165,-2.3915375,nan,nan,-0.009717276552692056,0.3800236154347658,0.001983406546059996
166,-2.4820125,nan,nan,-0.015749753452837467,0.37472675647586584,0.002112954665790312
167,-1.7820125000000002,nan,nan,0.006660764338448644,0.3622760195285082,0.0021025034366175532
168,-1.7843250000000002,nan,nan,0.0017882860265672207,0.34972152579575777,0.0020154942176304758
169,-3.4947000000000004,nan,nan,-0.03616722137667239,0.381329623516649,0.002036869147559628
170,-2.381825,nan,nan,-0.021896904800087214,0.22128604725003242,0.0019281025597592816
171,-2.5926375000000004,nan,nan,0.012448480352759361,0.3770972918719053,0.0018282029050169513
172,-2.3944125,nan,nan,0.0011476483196020126,0.2260685870423913,0.002158316201530397
173,-1.9923875000000002,nan,nan,-0.026727682212367654,0.9465398387983441,0.002525495830923319
174,-2.599975,nan,nan,0.008111167699098587,0.22136912122368813,0.0027613693091552705
175,-3.7910125000000003,nan,nan,0.018814400769770145,0.07463445514440536,0.003331331565277651
176,-2.1898875,nan,nan,0.013991119340062141,0.16627489496022463,0.0036296726029831916
177,-2.3927500000000004,nan,nan,-0.0005607614293694496,0.8523203902877867,0.00369477181811817
178,-2.1896,nan,nan,-0.034212405793368816,0.25841985270380974,0.003802706196438521
179,-1.7921875,nan,nan,0.03970814123749733,0.7451898409053683,0.0037155906029511243
180,-2.3894125,-2.089620000000001,0.3914195680947785,0.009123014751821756,0.23366556409746408,0.003927217505406588
181,-2.1854375000000004,nan,nan,-0.03869958221912384,0.7272808363195509,0.0042715417803265154
182,-2.1970875000000003,nan,nan,0.0004525489639490843,0.19040808733552694,0.0042872229241766036
183,-4.3007375,nan,nan,-0.0020597013644874096,0.18555694911628962,0.004255889332853258
184,-3.1855,nan,nan,0.0016663894057273865,0.16937441052868962,0.004687883425503969
185,-1.5896125,nan,nan,-0.01585010066628456,0.3277113731019199,0.004063769476488233
186,-3.5952625000000005,nan,nan,0.01024628127925098,0.0823475425131619,0.0035629344056360424
187,-1.7823750000000003,nan,nan,-0.022301142336800694,0.22322711325250566,0.0034806389012373984
188,-1.9922000000000002,nan,nan,0.003156948194373399,0.36150945839472115,0.0032232663070317358
189,-1.5895875000000002,nan,nan,-0.011090369895100594,0.34833726240321994,0.0033012590429279953
190,-1.8896875000000002,nan,nan,0.004309370880946517,0.03353182540740818,0.003097962209722027
191,-2.794525,nan,nan,0.03315752814523876,0.07389081129804254,0.003000596450874582
192,-2.6020000000000003,nan,nan,0.024065192323178053,0.42061170446686447,0.0031883725605439395
193,-1.5899750000000001,nan,nan,-0.0020737219601869583,0.3621558118611574,0.003292173845693469
194,-2.3844125000000003,nan,nan,0.006966146873310208,0.33660456351935863,0.003295930480817333
195,-1.5845250000000002,nan,nan,0.010019941255450249,0.33406017860397696,0.0033223479113075882
196,-3.7996125000000003,nan,nan,0.01794719393365085,0.3996362725738436,0.0031852103711571544
197,-2.0844875000000003,nan,nan,0.024549702182412148,0.3145348019897938,0.0030219238542485982
198,-2.5922,nan,nan,-0.01565357157960534,0.3354593412950635,0.002825009636580944
199,-2.1845125000000003,nan,nan,0.006281489506363869,0.3098709676414728,0.0026717495056800544
200,-2.8872750000000003,-2.566970000000003,0.5245250243434554,0.01410804851911962,0.3585780537687242,0.0027134050033055246
201,-2.9915375,nan,nan,0.02210635901428759,0.3003841214813292,0.002713600202696398
202,-2.1913625000000003,nan,nan,-0.013621793361380696,0.3041640976443887,0.002626674249768257
203,-1.98995,nan,nan,-0.004897810984402895,0.2851614048704505,0.00280313182156533
204,-2.5969375,nan,nan,0.004944068845361471,0.3044645166955888,0.002679708326468244
205,-3.1969000000000003,nan,nan,0.003695098916068673,0.33679813088383526,0.002717522525927052
206,-3.1957000000000004,nan,nan,-0.015694777481257915,0.3232088373042643,0.001762944259098731
207,-2.49405,nan,nan,-0.01110504474490881,0.28860137052834034,0.0014568170299753547
208,-2.4890375000000002,nan,nan,0.01384373230393976,0.2804794665426016,0.001466872010496445
209,-2.4870125,nan,nan,0.00873985281214118,0.30448069842532277,0.0014337687898660079
210,-2.2848875,nan,nan,-0.011638395488262177,0.2991840965114534,0.0014527780149364844
211,-2.1002375,nan,nan,-0.012586932629346848,0.27289032423868775,0.001458610044210218
212,-1.5893125000000001,nan,nan,-0.026782051660120487,0.2586401766166091,0.0015713692409917712
213,-2.6894375000000004,nan,nan,-0.016354583203792572,0.3157433932647109,0.0015265684778569266
214,-2.5871875,nan,nan,0.010373179102316499,0.2773040684405714,0.0015733052714494988
215,-1.184325,nan,nan,-0.026377015747129917,0.2951548029668629,0.0015827122842893004
216,-3.4849250000000005,nan,nan,0.012074602534994483,0.3856197316199541,0.0014722820342285559
217,-2.1922,nan,nan,0.0056780558079481125,0.2795959240756929,0.001607521960977465
218,-1.9846000000000001,nan,nan,0.007724977331236005,0.27497518341988325,0.001620844312128611
219,-1.8893000000000002,nan,nan,0.03726149373687804,0.2635133075527847,0.0016103170346468687
220,-1.9871625000000002,-2.1770774999999993,0.350090987405418,0.014484202489256859,0.2484099082648754,0.001679430773947388
221,-2.1914625,nan,nan,-0.013072961010038853,0.2822053022682667,0.0016120447835419327
222,-1.1895875,nan,nan,-0.009641370736062527,0.2673783877398819,0.001697734638582915
223,-2.5867500000000003,nan,nan,-0.002782415132969618,0.29294813610613346,0.001733024459099397
224,-1.8898625000000002,nan,nan,-0.038390908390283585,0.2614222355186939,0.0017232023237738758
225,-2.1904250000000003,nan,nan,-0.01596973033156246,0.2608129675500095,0.001699758431641385
226,-2.5871875,nan,nan,-0.03593606688082218,0.26580656925216317,0.0017871009913505986
227,-1.7770125,nan,nan,-0.0010497034527361393,0.2597478674724698,0.001855866430560127
228,-2.389625,nan,nan,-0.015376422088593245,0.290956721175462,0.0017898431106004864
229,-1.9947750000000002,nan,nan,0.02398662711493671,0.24495712667703629,0.001843124075094238
230,-2.39895,nan,nan,0.015685892896726727,0.24664442613720894,0.0018835274677257985
231,-4.0954250000000005,nan,nan,0.0235066213645041,0.11072756629437208,0.001416063867509365
232,-2.1895125,nan,nan,-0.007069682702422142,0.039338281960226595,0.000960678698902484
233,-1.9924875000000002,nan,nan,-0.0053335316479206085,0.1446701716631651,0.0009102269978029653
234,-1.2846000000000002,nan,nan,-0.013352674897760153,0.10340083763003349,0.0010077786282636225
235,-2.1870125000000002,nan,nan,0.019227147102355957,0.10411176225170493,0.0010362382890889421
236,-1.381625,nan,nan,0.03428431903012097,0.10357187676709145,0.0009627534309402108
237,-2.799875,nan,nan,0.018663060385733843,0.13045463478192687,0.0008843172690831125
238,-2.5892500000000003,nan,nan,0.004104027757421136,0.2705862885341048,0.0008687050649314187
239,-1.4849625000000002,nan,nan,-0.013703921809792519,0.3547671418637037,0.0009079402370844036
240,-2.5926625000000003,-2.333577500000001,0.613124999765548,-0.040538454661145806,0.20484013762325048,0.0009129440149990842
241,-2.7941375,nan,nan,-0.022517710458487272,0.1446351665072143,0.0009579426914569922
242,-1.3871875,nan,nan,0.013399241724982858,0.20114323869347572,0.0010066488175652921
243,-1.5870125000000002,nan,nan,-0.013574567623436451,0.22178849717602134,0.00116406635788735
244,-2.1863625,nan,nan,-0.019776872359216213,0.2272440567612648,0.0014107089955359697
245,-2.187125,nan,nan,0.0051566739566624165,0.2941055381670594,0.001566972438013181
246,-2.7945,nan,nan,0.013374106958508492,0.27563649881631136,0.0016826135979499668
247,-2.7875750000000004,nan,nan,0.039100964553654194,0.31917035626247525,0.0019390045199543238
248,-1.9921000000000002,nan,nan,0.03311638883315027,0.2739959582686424,0.001996462291572243
249,-3.2051625,nan,nan,-0.015077618882060051,0.10317227430641651,0.0019805206829914823
250,-2.7897875,nan,nan,-0.033287871279753745,0.0924757132306695,0.0019186694989912212
251,-2.1974750000000003,nan,nan,0.03210579650476575,0.3352863062173128,0.0017317481542704627
252,-1.5891375,nan,nan,-0.024636074900627136,0.2388665886828676,0.0017450149316573516
253,-2.995375,nan,nan,-0.04478442401159555,0.30763017339631915,0.0013631736655952409
254,-2.3845875000000003,nan,nan,0.005704117473214865,0.2390552437864244,0.001324341370491311
255,-2.186925,nan,nan,0.001581905409693718,0.2495399070903659,0.001274449925404042
